site,year,month,value
RPB,2012,10,1820.57
RPB,2012,11,1835.65
RPB,2012,12,1842.93
RPB,2013,1,1844.70
RPB,2013,2,1842.53
RPB,2013,3,1836.93
RPB,2013,4,1835.50
RPB,2013,5,1838.11
RPB,2013,6,1832.84
RPB,2013,7,1824.94
RPB,2013,8,1826.32
RPB,2013,9,1822.87
RPB,2013,10,1826.89
RPB,2013,11,1844.42
RPB,2013,12,1856.36
RPB,2014,1,1857.36
RPB,2014,2,1848.00
RPB,2014,3,1839.08
RPB,2014,4,1843.44
RPB,2014,5,1841.16
RPB,2014,6,1833.67
RPB,2014,7,1830.09
RPB,2014,8,1831.00
RPB,2014,9,1833.74
RPB,2014,10,1837.17
RPB,2014,11,1851.72
RPB,2014,12,1861.26
RPB,2015,1,1860.43
RPB,2015,2,1863.85
RPB,2015,3,1864.85
RPB,2015,4,1862.44
RPB,2015,5,1858.72
RPB,2015,6,1850.87
RPB,2015,7,1843.03
RPB,2015,8,1840.67
RPB,2015,9,1839.15
RPB,2015,10,1847.94
RPB,2015,11,1864.15
RPB,2015,12,1869.80
RPB,2016,1,1872.10
RPB,2016,2,1871.44
RPB,2016,3,1869.85
RPB,2016,4,1863.95
RPB,2016,5,1855.75
RPB,2016,6,1853.95
RPB,2016,7,1852.34
RPB,2016,8,1853.65
RPB,2016,9,1858.87
RPB,2016,10,1865.91
RPB,2016,11,1875.25
RPB,2016,12,1884.80
RPB,2017,1,1884.63
RPB,2017,2,1878.77
RPB,2017,3,1878.67
RPB,2017,4,1876.43
RPB,2017,5,1867.57
RPB,2017,6,1861.03
RPB,2017,7,1861.48
RPB,2017,8,1858.86
RPB,2017,9,1860.32
RPB,2017,10,1871.57
RPB,2017,11,1878.61
RPB,2017,12,1884.21
RPB,2018,1,1890.85
RPB,2018,2,1892.60
RPB,2018,3,1883.05
RPB,2018,4,1880.85
RPB,2018,5,1882.03
RPB,2018,6,1874.19
RPB,2018,7,1870.31
RPB,2018,8,1871.92
RPB,2018,9,1871.34
RPB,2018,10,1877.20
RPB,2018,11,1893.87
RPB,2018,12,1899.98
