site,year,month,value
SHM,2016,6,1906.92
SHM,2016,7,1887.86
SHM,2016,8,1897.50
SHM,2016,9,1924.37
SHM,2016,10,1934.92
SHM,2016,11,1939.77
SHM,2016,12,1946.15
SHM,2017,1,1945.26
SHM,2017,2,1941.28
SHM,2017,3,1936.67
SHM,2017,4,1933.46
SHM,2017,5,1927.39
SHM,2017,6,1912.06
SHM,2017,7,1895.19
SHM,2017,8,1908.95
SHM,2017,9,1933.64
SHM,2017,10,1940.00
SHM,2018,2,1944.86
SHM,2018,3,1949.51
SHM,2018,4,1941.46
SHM,2018,5,1938.40
SHM,2018,6,1922.91
SHM,2018,7,1889.79
SHM,2018,8,1896.06
SHM,2018,9,1934.66
SHM,2018,10,1942.36
SHM,2018,11,1944.42
SHM,2018,12,1952.80
