site,year,month,value
TAP,2015,7,1946.54
TAP,2015,8,1915.10
TAP,2015,9,1961.55
TAP,2015,10,1977.12
TAP,2015,11,1967.03
TAP,2015,12,1954.93
TAP,2016,1,1942.97
TAP,2016,2,1955.49
TAP,2016,3,1977.88
TAP,2016,4,1965.07
TAP,2016,5,1955.21
TAP,2016,6,1959.43
TAP,2016,7,1923.19
TAP,2016,8,1921.96
TAP,2016,9,1952.47
TAP,2016,10,1958.99
TAP,2016,11,1954.22
TAP,2016,12,1964.37
TAP,2017,1,1966.78
TAP,2017,2,1958.98
TAP,2017,3,1968.46
TAP,2017,4,1956.17
TAP,2017,5,1944.37
TAP,2017,6,1985.31
TAP,2017,7,1976.75
TAP,2017,8,1934.27
TAP,2017,9,1960.74
TAP,2017,10,1964.68
TAP,2017,11,1964.69
TAP,2017,12,1984.82
TAP,2018,1,1979.04
TAP,2018,2,1977.34
TAP,2018,3,1981.65
TAP,2018,4,1964.92
TAP,2018,5,1979.75
TAP,2018,6,1983.57
TAP,2018,7,1916.97
TAP,2018,8,1937.93
TAP,2018,9,1996.18
TAP,2018,10,1963.27
TAP,2018,11,1944.48
TAP,2018,12,1971.17
