site,year,month,value
SMO,2014,11,1784.14
SMO,2014,12,1783.36
SMO,2015,1,1788.67
SMO,2015,2,1792.58
SMO,2015,3,1791.29
SMO,2015,4,1785.07
SMO,2015,5,1783.08
SMO,2015,6,1791.19
SMO,2015,7,1797.51
SMO,2015,8,1800.58
SMO,2015,9,1800.40
SMO,2015,10,1796.81
SMO,2015,11,1789.88
SMO,2015,12,1788.38
SMO,2016,1,1789.33
SMO,2016,2,1789.99
SMO,2016,3,1794.63
SMO,2016,4,1793.84
SMO,2016,5,1794.32
SMO,2016,6,1800.28
SMO,2016,7,1804.72
SMO,2016,8,1805.28
SMO,2016,9,1805.15
SMO,2016,10,1802.25
SMO,2016,11,1797.12
SMO,2016,12,1799.78
SMO,2017,1,1810.45
SMO,2017,2,1810.37
SMO,2017,3,1804.36
SMO,2017,4,1804.88
SMO,2017,5,1801.82
SMO,2017,6,1803.62
SMO,2017,7,1810.93
SMO,2017,8,1812.60
SMO,2017,9,1812.62
SMO,2017,10,1812.69
SMO,2017,11,1808.76
SMO,2017,12,1808.36
SMO,2018,1,1812.95
SMO,2018,2,1816.70
SMO,2018,3,1819.74
SMO,2018,4,1813.69
SMO,2018,5,1811.20
SMO,2018,6,1817.75
SMO,2018,7,1823.20
SMO,2018,8,1824.79
SMO,2018,9,1823.67
SMO,2018,10,1819.47
SMO,2018,11,1814.97
SMO,2018,12,1815.74
