site,year,month,value
KUM,2015,9,1851.08
KUM,2015,10,1872.84
KUM,2015,11,1880.56
KUM,2015,12,1884.70
KUM,2016,1,1880.46
KUM,2016,2,1886.38
KUM,2016,3,1890.77
KUM,2016,4,1887.34
KUM,2016,5,1888.39
KUM,2016,6,1871.29
KUM,2016,7,1849.33
KUM,2016,8,1846.52
KUM,2016,9,1868.97
KUM,2016,10,1886.42
KUM,2016,11,1888.15
KUM,2016,12,1893.70
KUM,2017,1,1897.22
KUM,2017,2,1890.66
KUM,2017,3,1884.49
KUM,2017,4,1875.17
KUM,2017,5,1873.64
KUM,2017,6,1864.87
KUM,2017,7,1851.17
KUM,2017,8,1858.38
KUM,2017,9,1875.00
KUM,2017,10,1885.25
KUM,2017,11,1900.69
KUM,2017,12,1904.44
KUM,2018,1,1890.25
KUM,2018,2,1891.39
KUM,2018,3,1893.65
KUM,2018,4,1892.69
KUM,2018,5,1896.72
KUM,2018,6,1882.61
KUM,2018,7,1861.38
KUM,2018,8,1857.48
KUM,2018,9,1870.83
KUM,2018,10,1893.82
KUM,2018,11,1908.14
KUM,2018,12,1910.32
