site,year,month,value
PSA,2018,3,1789.57
PSA,2018,4,1795.01
PSA,2018,5,1802.42
PSA,2018,6,1811.32
PSA,2018,7,1819.66
PSA,2018,8,1825.57
PSA,2018,9,1828.01
PSA,2018,10,1825.87
PSA,2018,11,1820.12
PSA,2018,12,1812.09
